14.64 ,-5.811753898,0.636685342,6.192216041,-11.50713809,1
14.60 ,-5.783428951,0.731903182,6.21419775,-11.70014506,0.999903973
14.77 ,-5.43087604,0.468770338,6.199652807,-11.97556115,0.999819949
14.03 ,-5.819019562,0.524893201,6.210018061,-11.7913877,0.999717919
14.29 ,-5.362644352,0.255023292,6.675534007,-11.73731387,0.999636896
14.57 ,-5.021196898,-0.217218267,6.51388615,-11.78337088,0.999566876
14.55 ,-5.142892408,0.017928464,6.401346844,-11.70346088,0.999522864
63.23 ,-5.726681362,18.29866679,15.64417216,13.30009001,0.998435553
63.45 ,-5.481096415,17.29833051,15.69875849,13.3198647,0.99842555
63.29 ,-5.429906,16.73884517,15.51056058,13.06131602,0.998405544
62.48 ,-5.490412543,15.85073039,15.23316933,13.06076366,0.998375535
61.74 ,-5.583577943,15.31962293,15.17320634,12.9530046,0.998345527
62.54 ,-4.976605756,14.2010939,15.17506071,12.70773789,0.998315518
61.62 ,-5.114100535,13.51737079,15.41432903,12.66297081,0.99828551
63.83 ,31.17830119,-57.04912763,-1.163629531,-14.57838365,0.996324949
66.03 ,31.45147492,-56.45437438,2.884336795,-13.35920164,0.996304943
62.68 ,29.4862343,-53.41213148,1.953939691,-12.23816257,0.996274935
65.28 ,35.36776838,-61.57245272,1.007162785,-14.83353236,0.996244926
65.49 ,33.31398707,-60.99843621,0.232043299,-13.50315749,0.99622492
29.10 ,-4.07712061,-1.83375806,5.416457657,-2.076382154,0.996204915
29.39 ,-3.87728556,-2.444836296,5.643006276,-1.986927569,0.9961549
29.07 ,-3.873457061,-2.816951221,5.580342676,-1.802656611,0.996104886
28.21 ,-4.533763179,-2.606478918,5.174723538,-1.561527019,0.996054872
28.03 ,-4.303169707,-2.919864185,5.567721524,-1.473305942,0.996004857
30.15 ,-6.528977093,3.753157944,11.05871619,2.436898086,0.995994855
27.23 ,-4.518833912,-3.213937037,4.856405534,-1.843689195,0.99594484
29.92 ,-6.450535617,2.638748095,10.40824987,2.231395582,0.995934837
30.08 ,-6.186167929,2.336240159,10.5967645,2.107291291,0.995844812
29.26 ,-6.235462465,1.78405855,10.544173,2.138180027,0.995724777
28.24 ,-6.34475267,1.290133932,10.32723079,2.17294958,0.995574734
28.61 ,-5.755256937,1.293516053,11.0756085,1.884044316,0.995424691
27.32 ,-6.049574353,0.796637753,11.37214064,1.868194075,0.995274649
15.30 ,-8.373253215,-0.578483921,3.222974311,0.006988888,0.993734208
15.01 ,-8.460567554,-0.459186373,2.946220196,-0.068662386,0.993664188
15.10 ,-8.494175776,-0.796739675,3.033680478,0.122538221,0.993584165
14.84 ,-8.383354861,-1.196293827,3.168884448,0.345648094,0.993504142
14.57 ,-8.726188624,-1.101210257,3.384142765,0.716235113,0.993424119
14.50 ,-8.654952051,-1.229361302,3.384271044,0.840952021,0.993344096
14.07 ,-8.705904252,-1.661814005,3.499824983,1.211348237,0.993144039
15.88 ,-10.71587594,2.168470622,12.78467058,6.888130286,0.992013716
4.26 ,-9.18833578,-1.659697681,-1.69245686,0.001294952,0.991863673
4.27 ,-9.138835094,-1.754190935,-1.63973807,-0.231758154,0.991833664
4.33 ,-9.099105241,-1.822694067,-1.482486163,-0.017071382,0.991803656
4.31 ,-9.052511447,-1.931455484,-1.704869393,0.099662592,0.991763644
15.35 ,-10.48746928,1.699421495,12.81875886,6.844559677,0.991743639
4.36 ,-9.015010941,-2.114130935,-1.329737436,0.411063836,0.991733636
4.47 ,-8.907888813,-2.225450403,-1.043024491,0.668412024,0.991703627
4.34 ,-9.036693045,-2.259688686,-1.068437627,0.997727822,0.99164361
14.85 ,-10.40712994,1.415728745,12.74380992,7.078107237,0.99143355
14.17 ,-10.37342498,1.141852838,12.06510338,7.054548741,0.991093453
13.87 ,-10.16617898,0.940230315,12.4040397,6.892362856,0.990763358
13.91 ,-9.622885712,0.633105896,13.00635624,6.555750822,0.990393252
13.27 ,-9.894240429,0.681798624,12.79248001,6.500324729,0.99000074
12.40 ,-5.455540399,-4.171626912,8.147651799,2.248160321,0.989530906
11.77 ,-5.657593576,-4.145616919,7.292562339,2.198531636,0.989342452
11.55 ,-5.672120306,-4.01279277,6.923480618,2.033535647,0.989141394
11.03 ,-6.085811376,-3.942135953,6.544410904,2.113078328,0.988905827
10.79 ,-6.05847582,-4.083121292,6.355964501,2.143496041,0.988691366
10.56 ,-5.921565107,-4.198578491,6.455395069,2.517128914,0.988471803
9.86 ,-4.408496892,-5.572905326,2.800360582,0.413603276,0.988328762
10.80 ,-5.725244829,-4.906599402,6.627912824,2.151193327,0.988239036
9.29 ,-4.722975021,-5.017549539,2.724505775,0.154228564,0.988228933
9.10 ,-4.450430694,-5.293430762,2.569758039,0.180620311,0.988073189
8.58 ,-5.248924491,-5.133364862,2.197396478,0.550660369,0.987889937
12.47 ,-0.186336778,-8.113541956,6.586472675,2.733877765,0.987771003
8.86 ,-4.800414359,-5.417084387,2.347459007,0.571034212,0.987701983
11.87 ,0.106299637,-8.5987753,6.342234498,3.112384844,0.98755384
8.44 ,-4.911659518,-5.208278382,2.639972512,1.011098837,0.987466515
12.01 ,-0.020863203,-8.606532195,6.110272865,3.069312365,0.987400597
8.02 ,-5.355895063,-5.029549057,2.26804249,0.560577412,0.987187536
11.52 ,-0.630364207,-8.174977835,5.860769472,3.517726442,0.987086807
12.15 ,0.311827475,-8.841424231,6.510966009,4.305045305,0.986844037
11.42 ,-1.4259095,-6.858282602,8.099155989,3.410363553,0.986842237
11.27 ,-1.566481138,-7.06359712,8.061649397,3.844836086,0.986751711
11.20 ,-1.329074575,-7.119778449,8.46834093,4.095135355,0.986615472
11.45 ,-0.141263066,-8.712894214,6.320768294,4.612653166,0.986615172
10.76 ,-1.850220905,-7.730995486,7.563615482,4.769194558,0.986605869
10.04 ,-2.489351722,-7.617845233,7.345012286,4.824618894,0.986551854
10.76 ,-1.727329271,-8.140014694,7.819572248,4.874814555,0.986506841
12.20 ,-0.157349223,-9.316559304,8.555251131,4.710133113,0.986412814
11.03 ,-0.89487826,-8.267015248,6.205813247,4.84795848,0.986311285
9.54 ,-1.754402325,-2.355967333,4.857204771,-8.17828725,0.986180848
9.26 ,-2.109611378,-1.984954623,4.573416284,-8.311774279,0.986096123
9.21 ,-1.911861238,-1.920483144,4.6274163,-8.155910297,0.985981991
9.03 ,-1.456931493,-2.211421548,4.364894818,-8.945627049,0.985894666
6.39 ,-4.213311647,-3.374335166,0.936722845,-5.653356576,0.985817544
6.36 ,-4.567646457,-3.267408997,0.930478594,-5.40328492,0.985817244
8.49 ,-2.103415094,-1.866217654,3.676467816,-8.911364415,0.98580344
6.19 ,-4.513856242,-2.923391299,0.4525317,-5.48788222,0.985787135
6.43 ,-4.28847974,-3.374847542,0.82481102,-5.195181044,0.985784334
8.97 ,-1.312030219,-2.14353757,3.681623588,-9.083236949,0.985731519
6.34 ,-4.297862148,-3.808613759,0.372220113,-4.714685277,0.985729419
6.02 ,-4.54516472,-3.612493482,0.122722753,-4.927973011,0.985673203
8.25 ,-2.458340418,-1.770104362,3.186563339,-8.714265714,0.985659899
6.08 ,-4.305742047,-3.755093881,-0.227225708,-4.566112385,0.985620587
6.13 ,-8.358012192,-1.483977101,4.326628385,-0.213650562,0.985002411
6.02 ,-8.424026956,-1.61026364,4.201109226,-0.010246365,0.984990007
5.88 ,-8.349594237,-1.664396843,4.047828212,-0.32142212,0.984907283
5.69 ,-8.411271638,-1.850506202,3.45915205,-0.225506809,0.984838464
5.67 ,-8.310792573,-2.115139893,3.221920235,0.139498312,0.984775946
5.57 ,-8.373404289,-2.38604569,3.315425201,0.171515973,0.984679518
5.69 ,-8.154230621,-2.530321263,3.245474864,0.090923588,0.98458149
5.53 ,-4.272738697,-3.297707282,1.780133298,-1.946058303,0.983027746
5.62 ,-3.964422044,-3.099309625,1.746115683,-2.162517475,0.98279768
6.56 ,-5.538182662,-1.660124554,7.898611895,-3.61751124,0.982794879
6.35 ,-5.934909551,-1.713308611,7.385969244,-3.72054076,0.982595722
7.54 ,1.263902419,-6.326396852,3.415896663,-2.078209594,0.982576717
5.24 ,-4.244403745,-3.178716019,1.402386793,-2.311722227,0.982569415
5.87 ,-6.200961503,-1.636554722,7.729885526,-3.12031309,0.982360455
6.80 ,0.512276624,-6.354515944,2.713769978,-2.073181009,0.982334048
5.24 ,-4.071645574,-3.188274395,0.977175246,-1.909497592,0.982316142
5.08 ,-3.826898823,-3.268714554,0.97751247,-2.353423999,0.982074773
6.50 ,0.499662554,-6.664351572,2.527666309,-1.410927877,0.982069972
5.47 ,-6.538236706,-1.754123634,7.537901544,-2.922717898,0.982024259
6.27 ,0.378438463,-6.521235032,2.005720673,-1.551023372,0.98188792
4.78 ,-4.06365571,-3.13030813,1.127170408,-2.097632329,0.981789592
6.70 ,0.789614887,-6.156041513,2.968984971,-2.341870648,0.981689963
5.41 ,-6.121078888,-2.008285876,7.533592502,-2.676785345,0.981633447
4.43 ,-4.621083231,-3.149597005,0.490696305,-1.456110488,0.981442793
6.34 ,0.340248556,-6.349737796,2.695408909,-1.648731898,0.981412784
5.17 ,-6.370642104,-1.782607359,7.272825904,-2.579510531,0.981253238
6.53 ,1.06214245,-6.534926987,3.12617783,-1.725645622,0.981087991
4.09 ,-8.124633609,-1.099728539,4.055248282,0.952611027,0.980897837
5.19 ,-6.087243332,-1.941252069,7.691159656,-2.206010338,0.980889534
6.34 ,-4.663972772,-1.145064558,12.21971508,-3.876619255,0.980708083
4.62 ,-7.026624652,-1.465021298,3.865289196,0.860242067,0.980671272
6.60 ,-4.323229879,-1.230075237,13.06192963,-3.794421929,0.980553538
5.50 ,-3.164036888,-4.505022788,3.617172728,0.64197652,0.980459011
4.53 ,-7.03527151,-1.802717684,3.521770057,1.028927091,0.980439206
6.55 ,-4.09026979,-1.541026179,12.43863124,-3.987826599,0.980417599
5.41 ,-2.678948988,-4.609063677,3.332427223,0.283753905,0.980345079
4.43 ,-0.697435081,-4.842100843,-2.519182978,-3.257707324,0.980286162
4.08 ,-1.286597062,-4.416672845,-2.971544082,-3.457206759,0.980282161
4.27 ,-0.674781909,-5.110971256,-2.534518307,-3.763122443,0.980270957
3.71 ,-2.024966251,-4.406770004,-3.020034194,-2.956072771,0.980264556
3.91 ,-1.573774419,-4.773800104,-3.001559918,-3.023058659,0.980235647
5.66 ,-5.414215795,-1.382767717,11.98655931,-3.599056114,0.980229346
5.43 ,-2.248058172,-4.662728132,3.4589025,0.124880944,0.98013912
4.44 ,-6.46611342,-2.103948683,3.107951145,1.03432806,0.98013842
3.67 ,-1.786593758,-4.642260934,-2.890982569,-3.171155858,0.98010421
5.61 ,-5.575964048,-1.588406877,11.94096059,-3.356597289,0.980073401
3.97 ,-0.657780822,-5.522230844,-3.187210822,-3.447974631,0.980021986
5.48 ,-1.804245291,-4.610603265,3.78356577,0.339711747,0.979945865
5.57 ,-5.311165555,-1.742297235,11.35365687,-4.102090934,0.979899951
4.57 ,-6.169065026,-2.503550348,3.366948644,1.373582649,0.979897751
5.41 ,-1.208030634,-5.028891442,3.067935029,0.302930711,0.979723101
5.32 ,-5.347062251,-1.650118196,10.99870886,-4.080124429,0.979711898
4.94 ,-5.666074904,-2.398357899,4.01860794,1.95239801,0.979671486
5.42 ,-0.8899334,-5.683228186,2.664356275,0.68052824,0.979461926
4.66 ,-5.808802784,-2.507712648,4.414728515,2.196180428,0.979448922
5.13 ,-1.018991709,-5.32142826,2.347130322,0.928206605,0.97912513
1.77 ,-6.015381239,-2.620442796,-2.651485237,-1.725965855,0.9772718
1.60 ,-6.132384277,-2.561063034,-3.084183664,-1.824241547,0.977267298
1.51 ,-6.405708794,-2.473502417,-3.248817213,-1.761223183,0.977252394
1.85 ,-5.775550149,-2.838143586,-2.647494801,-1.131734367,0.977239691
1.49 ,-6.354246112,-2.294589367,-3.278434101,-1.931698882,0.97720348
1.59 ,-6.215486779,-2.209250504,-3.055490106,-2.429002551,0.977193977
1.64 ,-5.986065237,-2.443160072,-2.834241899,-2.124641146,0.977114455
1.35 ,-8.978453122,-0.188546207,-1.80470298,-1.659888976,0.97590891
1.15 ,-9.077338817,0.013373893,-1.99016909,-2.035978335,0.975893005
1.13 ,-9.135156354,0.063000349,-1.99846038,-2.181406473,0.975883903
1.17 ,-9.055800016,-0.056395409,-1.972885506,-2.234199594,0.975850793
1.23 ,-8.898364036,0.022979124,-1.757457687,-2.299063307,0.975781273
1.29 ,-8.976932039,0.138012291,-1.751754489,-2.746938512,0.975654937
1.33 ,-9.003432919,0.21754184,-1.949049532,-2.9303252,0.975506295
3.44 ,-6.136708047,0.320994232,7.814132109,-3.85700836,0.974674557
3.46 ,0.361680844,-5.08335867,1.793343782,-0.285265938,0.974395777
3.12 ,-6.184587009,0.335678611,7.650904342,-3.80762873,0.974218927
3.82 ,1.339090495,-5.04134541,2.490204648,-0.05766104,0.974175514
3.44 ,1.31973512,-5.408431225,2.008358073,0.295615568,0.973942348
1.99 ,-5.222092711,-1.237795459,3.341210979,-4.646861205,0.973894734
2.87 ,-6.498873873,0.102823675,7.190377073,-3.666546819,0.973822813
3.04 ,1.159789367,-5.124831485,2.4281786,0.80399968,0.973728386
3.52 ,1.555634315,-5.617073716,2.168018191,0.645125015,0.973537332
1.77 ,-5.124781611,-1.415599719,2.738103604,-4.331504775,0.973437103
2.45 ,-6.647434757,0.074490905,6.302711589,-3.837466933,0.973426
4.06 ,2.108891902,-5.743000048,2.78602551,1.405995408,0.973361581
1.76 ,-5.123449484,-1.646099711,2.148038037,-4.730028239,0.973326071
3.79 ,1.579377517,-5.506802506,2.387764315,1.11603218,0.973157923
1.23 ,-7.590813102,-2.023258591,1.837935645,2.910398518,0.973131115
2.37 ,-6.565074597,0.038317383,5.991592975,-3.998039174,0.973036288
1.13 ,-7.981869277,-2.061299932,1.65316256,3.124685812,0.97290305
1.65 ,-5.284407026,-1.68543443,1.678938945,-4.553461968,0.972840732
1.16 ,-7.847364532,-2.237049857,1.675134865,3.679718519,0.9727276
1.04 ,-7.766775704,-2.31068971,1.408973503,3.460630412,0.972629372
1.73 ,-4.998772588,-1.875525383,1.707561672,-4.715548802,0.972575557
2.43 ,-5.939064787,-0.078614425,6.221409261,-4.177304871,0.972562653
0.97 ,-7.642285708,-2.453701109,1.293529776,3.605487022,0.972529543
1.17 ,-7.613092271,-2.670077417,1.514939875,4.232263091,0.972439618
1.06 ,-7.531019644,-2.695230659,1.39482996,4.171990138,0.972309981
1.99 ,-4.147472756,-1.95421782,2.161488797,-4.885241349,0.972302278
1.92 ,-5.734622978,-2.028652488,2.616505711,1.556273712,0.972294076
2.03 ,-6.245708369,-0.258188702,5.476050658,-3.814561893,0.972040404
1.82 ,-4.795474288,-1.765846213,2.660554653,-4.490259889,0.972033201
1.92 ,-4.87741517,-2.01538728,3.196076402,1.604054347,0.971955979
1.86 ,-5.002814116,-2.26768794,2.798976077,1.361940397,0.971615982
2.05 ,-4.489459486,-2.350347942,3.343494781,1.227735824,0.971281987
1.64 ,-4.633272934,-2.360930239,3.04083997,1.023210065,0.970890675
1.52 ,-4.296261253,-2.261050438,2.784432985,0.638004457,0.970463953
0.52 ,-5.562368517,-2.142506642,-3.163657798,-0.026932833,0.970446748
0.56 ,-5.472560568,-1.994915858,-2.823778416,-0.334444202,0.970442947
0.22 ,-5.80850656,-1.918677609,-2.764904967,-0.46160432,0.970412738
0.65 ,-5.256723481,-2.239667621,-3.186574959,-0.434147209,0.970396133
0.34 ,-5.864651148,-1.734033365,-2.787272025,-1.359851344,0.970317711
0.74 ,-4.544358476,-2.313918972,-3.220994121,-0.311723759,0.970304807
0.73 ,-4.520562088,-2.361398289,-3.040564082,-0.156701314,0.970195276
1.60 ,-0.534077832,-3.441934331,1.143418872,-3.973850849,0.969908094
1.46 ,-4.461337535,-2.273472988,2.56743152,0.464060406,0.96989589
1.35 ,-0.498831357,-3.574782512,1.134340442,-4.26187384,0.969637116
1.27 ,-0.022170548,-3.909340583,0.382900849,-4.024436823,0.969386745
1.03 ,-0.025745773,-3.657840413,0.661850803,-4.680582343,0.968903106
1.13 ,-0.076873454,-3.62119961,1.039451992,-4.703494825,0.968620525
1.23 ,1.014785453,-3.879485754,1.494379325,-4.304679656,0.968508693
1.51 ,1.865036826,-4.43195626,1.165941656,-3.768595184,0.968396161
0.44 ,-4.44019511,-2.712686083,1.4610688,-0.63009718,0.967218524
-0.09 ,-5.144820828,-2.226962252,-1.938729606,-0.31130787,0.967154806
0.06 ,-5.0687245,-2.308529275,-1.534171235,-0.607795488,0.967111994
-0.10 ,-5.214053992,-2.003064903,-2.045187484,-0.123374573,0.967101591
0.02 ,-5.050562224,-2.04146462,-2.314718004,-0.378317962,0.96706448
0.07 ,-5.314401289,-2.145758183,-2.416718954,0.280099772,0.966963151
0.12 ,-4.893395307,-2.197667837,-2.038320028,0.109372171,0.966937344
0.27 ,-4.755951515,-2.23975987,-1.617547758,-0.286331363,0.966902234
-0.29 ,-3.918351851,-2.831682059,-3.315979358,0.050554721,0.966843117
-0.30 ,-3.989642521,-3.154005209,-3.628193409,0.466060285,0.966756392
-0.21 ,-3.766915834,-2.966942435,-3.269819232,0.550285867,0.966613852
0.44 ,-3.851057715,-2.695309564,1.498733321,-1.140674255,0.966448704
-0.14 ,-3.680402765,-2.826666711,-2.585404634,0.778453062,0.966419996
-0.04 ,-3.916092105,-3.125621334,-1.767123253,1.37362816,0.966193431
0.02 ,-3.267668717,-3.397430849,-1.911002059,2.004776206,0.965974869
1.54 ,0.489747446,-2.314129972,5.198424266,-1.492788424,0.965766509
0.33 ,-3.138941409,-2.428710632,1.704032438,-1.435442962,0.965754006
-0.10 ,-3.394163581,-3.076666486,-2.181068213,2.056121384,0.965747304
1.49 ,0.791673231,-2.722201504,4.903988788,-1.634402355,0.965504234
0.34 ,-2.813436409,-2.196637742,1.848513949,-2.456147015,0.965024997
1.24 ,-6.144045123,0.495701563,7.862960682,-6.565578465,0.964994188
1.34 ,0.627803224,-2.977035977,4.199935097,-1.327922608,0.964948475
0.97 ,-6.601965211,0.520007883,7.508148566,-6.426232637,0.964924268
0.96 ,-6.454107697,0.303007884,7.202292379,-5.983063884,0.964851247
0.96 ,-6.29407933,0.201391855,6.90340182,-6.186965974,0.964835443
1.76 ,-6.750307786,0.001076794,9.318282763,0.885740109,0.964816738
1.01 ,-5.819245178,-0.011899988,6.925029101,-5.920638464,0.964715409
1.08 ,-5.767633667,-0.15271916,7.535737949,-5.609938753,0.964698904
1.23 ,-4.942630618,-0.18404219,8.446348971,-4.947210283,0.964639887
1.23 ,0.486872336,-2.795343313,4.894860529,-0.230799773,0.964628784
1.76 ,-6.750424588,-0.05080823,9.428374886,1.042193164,0.964411422
0.54 ,-1.550309737,-2.281402079,2.069627371,-3.066007219,0.964325597
0.77 ,0.630731798,-2.629187269,4.606017172,-0.090277094,0.964184257
-0.06 ,-1.212960436,-2.291422254,-1.291409244,-4.426909758,0.964138444
0.05 ,-1.118506475,-2.419997279,-1.118380008,-4.661114598,0.964089129
-0.02 ,-0.988495618,-2.44819441,-1.068102573,-4.338454299,0.964064923
